CollectionName;Labels;is_desired_language
BPMAI;['Add', 'red', 'stamp', 'Admin', 'Office', 'Call', 'Client', 'to', 'Confirm', 'Payment', 'Ability', 'Check', 'Completeness', 'on', 'In', 'voice', 'Check', 'If', 'Urgent', 'Check', 'if', 'urgent', 'CheckS', 'LA', 'to', 'enter', 'date', 'in', 'voice', 'has', 'to', 'be', 'processed', 'CheckS', 'LA', 'to', 'enter', 'date', 'in', 'voice', 'has', 'to', 'be', 'processed', 'Client', 'Client', 'Completed', 'Confirmation', 'Mail', 'Center', 'No', 'No', 'Not', 'Complete', 'Open', 'and', 'Categorise', 'In', 'voice', '05', 'Mins', 'Refer', 'to', 'Excel', 'Sheet', 'Reply', 'of', 'complete', 'in', 'voice', 'from', 'client', 'Send', 'back', 'to', 'Client', 'Sort', 'In', 'voice', 'S', 'SP', 'S', 'SP', 'Staple', 'In', 'voice', 'Entry', 'Form', 'to', 'Front', 'of', 'In', 'voice', 'Vendor', 'Vendor', 'Yes', 'Yes'];True
BPMAI;['Academic', 'Senate', 'Accept', 'position', 'Advertise', 'position', 'Any', 'personal', 'relationship', 'between', 'S', 'CER', 'members', 'and', 'applicants', 'Applicants', 'Applicants', 'Applicants', 'Applicants', 'Application', 'received', 'AS', 'and', 'EP', 'K', 'approved', 'Assess', 'applicants', 'Assess', 'reports', 'from', 'external', 'reviewers', 'Attend', 'Presentations', 'Attend', 'presentations', 'Attend', 'presentations', 'and', 'interviews', 'Check', 'of', 'applicants', 'Check', 'relationship', 'of', 'applicants', 'and', 'S', 'Can', 'dER', 'Collect', 'assessment', 'report', 'DB', 'for', 'applications', 'DB', 'for', 'applications', 'Deadline', 'reached', 'Deadline', 'reached', 'Dean', 'Decision', 'Deny', 'position', 'Discuss', 'the', 'new', 'position', 'requirements', 'Document', 'assessment', 'reports', 'Document', 'evaluation', 'Document', 'evaluation', 'Document', 'evaluation', 'Document', 'evaluation', 'Document', 'evaluation', 'Document', 'evaluation', 'Document', 'evaluation', 'Document', 'evaluation', 'Document', 'evaluation', 'Document', 'new', 'appointed', 'professor', 'Document', 'report', 'Text', 'Requirements', 'Document', 'requirements', 'E', 'lav', 'lu', 'ate', 'advertisement', 'text', 'End', 'EP', 'K', 'Evaluate', 'applicants', 'Evaluate', 'proposal', 'Evaluate', 'ranked', 'list', 'Evaluate', 'ranked', 'list', 'Evaluate', 'ranked', 'list', 'Evaluate', 'report', 'Evaluate', 'report', 'Evaluate', 'report', 'Evaluate', 'report', 'Evaluate', 'report', 'External', 'Reviewers', 'External', 'Reviewers', 'Faculty', 'Board', 'Faculty', 'Board', 'approved', 'FC', 'approved', 'HR', 'approved', 'Human', 'Resources', 'if', '3', 'if', '3', 'In', 'form', 'Dean', 'In', 'form', 'the', 'Senator', 'of', 'Education', 'in', 'Berlin', 'Interview', 'applicants', 'Invite', 'applicants', 'for', 'presentations', 'Invite', 'external', 'reviewers', 'Kura', 'to', 'rium', 'Kura', 'to', 'rium', 'Kura', 'to', 'rium', 'approved', 'Make', 'available', 'resources', 'clear', 'Make', 'shortlist', 'of', 'applicants', 'to', 'be', 'invited', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'Notify', 'chosen', 'professor', 'Notify', 'Senator', 'to', 'choose', 'second', 'ranked', 'Position', 'accepted', 'Position', 'denied', 'Presentations', 'deadline', 'reached', 'President', 'approved', 'President', 'of', 'Humboldt', 'University', 'Professor', 'Professor', 'Rank', 'top', '3', 'Receive', 'evaluation', 'Reminder', 'for', 'attendance', 'Reminder', 'for', 'attendance', 'Replace', 'member', 'of', 'External', 'Reviewers', 'Replace', 'member', 'of', 'Selection', 'Committee', 'Rewrite', 'advertisement', 'text', 'SC', 'selected', 'report', 'approved', 'application', 'received', 'Schedule', 'presentations', 'and', 'interviews', 'Screen', 'the', 'applications', 'Select', 'External', 'Reviewers', 'Select', 'Selection', 'Committee', 'Selection', 'Committee', 'Senator', 'of', 'Education', 'in', 'Berlin', 'Senator', 'of', 'Education', 'in', 'Berlin', 'Send', 'applications', 'Send', 'reminder', 'Store', 'application', 'The', 'President', 'and', 'AS', 'approved', 'University', 'University', 'University', 'Administration', 'Wait', 'for', 'Kura', 'to', 'rium', 'Approval', 'Write', 'advertisement', 'text', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes'];True
BPMAI;['ABC', 'Company', 'ABC', 'Company', 'Adding', 'the', 'overhead', 'cost', 'Clarification', 'Communicate', 'with', 'the', 'Customer', 'Customer', 'Customer', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Engineering', 'Finance', 'Generate', 'pricing', 'options', 'LM', 'Cost', 'Estimate', 'LM', 'Cost', 'Estimate', 'Meets', 'Guidelines', 'No', 'pricing', 'options', 'pricing', 'options', 'Produce', 'LM', 'Cost', 'Estimates', 'Laser', 'Tested', 'Review', 'pricing', 'options', 'and', 'generate', 'sales', 'quote', 'Review', 'the', 'Sales', 'Quote', 'Review', 'the', 'Vendors', 'RF', 'Q', 'RF', 'Q', 'Received', 'Sales', 'Sales', 'Guidelines', 'Sales', 'Guidelines', 'Sales', 'Quote', 'Send', 'the', 'RF', 'Q', 'Verified', 'RF', 'Q', 'Verified', 'RF', 'Q', 'Verify', 'the', 'RF', 'Q', 'Yes'];True
BPMAI;['My', 'End', 'Event', 'My', 'Pool', 'My', 'Pool', 'My', 'Start', 'Event', 'My', 'Task', '1', 'My', 'Task', '2'];True
BPMAI;['5', 'days', 'Acceptance', 'notification', 'Acceptance', 'received', 'Applicant', 'Applicant', 'notified', 'of', 'rejection', 'Applicant', 'rejected', 'Application', 'Application', 'Application', 'canceled', 'Application', 'canceled', 'Application', 'canceled', 'Apply', 'additional', 'fees', 'Assessment', 'Manager', 'Cad', 'as', 'tre', 'Cancel', 'application', 'Cancelation', 'request', 'received', 'Check', 'environment', 'protection', 'laws', 'Check', 'for', 'road', 'conflicts', 'Check', 'modifications', 'to', 'natural', 'environment', 'Check', 'validation', 'result', 'City', 'Council', 'conflicts', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Dep', 'of', 'Environment', 'and', 'Resource', 'Mg', 't', 'D', 'MR', 'EPA', 'Final', 'approval', 'Final', 'approval', 'sent', 'Get', 'initial', 'validation', 'GI', 'GI', 'Initial', 'validation', 'Initial', 'validation', 'Initial', 'validation', 'initial', 'validation', 'received', 'Initial', 'validation', 'request', 'invalid', 'plan', 'Invalid', 'plan', 'notification', 'Invalid', 'plan', 'notification', 'sent', 'Issue', 'licence', 'Issue', 'permit', 'Land', 'development', 'application', 'Land', 'development', 'application', 'received', 'laws', 'apply', 'Licence', 'modifications', 'commercial', 'modifications', 'private', 'no', 'conflicts', 'no', 'laws', 'apply', 'no', 'modifications', 'Notify', 'all', 'interested', 'parties', 'NRW', 'Permit', 'Prepare', 'quote', 'Prepare', 'final', 'approval', 'Provide', 'status', 'update', 'Quote', 'Rejection', 'notification', 'Rejection', 'notification', 'Rejection', 'received', 'Request', 'for', 'status', 'update', 'received', 'Retrieve', 'geographical', 'in', 'from', 'ation', 'Revoke', 'license', 'Revoke', 'permit', 'SmarteD', 'A', 'SmarteD', 'A', 'Store', 'application', 'Track', 'application', 'Update', 'provided', 'valid', 'plan'];True
BPMAI;['Accept', 'terms', 'and', 'conditions', 'Accept', 'the', 'Terms', 'Conditions', 'to', 'list', 'businesses', 'Ask', 'for', 'a', 'brief', 'overview', 'of', 'all', 'listings', 'Ask', 'for', 'a', 'deed', 'of', 'confidentiality', 'aut', 'or', 'iz', 'ation', 'Ask', 'for', 'level', 'of', 'access', 'Ask', 'for', 'the', 'minimum', 'information', 'required', 'Asking', 'for', 'login', 'Brief', 'access', 'Cancel', 'Process', 'Cancel', 'process', 'Check', 'for', 'listings', 'Check', 'if', 'terms', 'and', 'conditions', 'accepted', 'Check', 'login', 'details', 'Correct', 'Decide', 'to', 'continue', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Display', 'Brief', 'overview', 'of', 'all', 'business', 'for', 'sale', 'Display', 'Deed', 'of', 'confidentiality', 'screen', 'Display', 'error', 'message', 'Display', 'information', 'in', 'the', 'site', 'Display', 'list', 'of', 'sellers', 'screen', 'Display', 'login', 'screen', 'Display', 'terms', 'and', 'conditions', 'screen', 'Email', 'address', 'and', 'password', 'entered', 'on', 'login', 'page', 'End', 'End', 'Enter', 'login', 'details', 'Enter', 'required', 'information', 'Error', 'message', 'Full', 'access', 'Granted', 'Incorrect', 'Information', 'required', 'Level', 'of', 'access', 'List', 'of', 'business', 'for', 'sale', 'No', 'No', 'Online', 'Business', 'Broker', 'Online', 'Business', 'Broker', 'Payments', 'Payments', 'Purchaser', 'Purchaser', 'Purchaser', 'Retry', 'login', 'Registration', 'Process', 'Registration', 'Process', 'RE', 'IQ', 'Confidentiality', 'Agreement', 'RE', 'IQ', 'Confidentiality', 'Agreement', 'Rejected', 'Seller', 'Seller', 'Private', 'and', 'Business', 'Broker', 'Seller', 'Private', 'and', 'Business', 'Broker', 'Send', 'information', 'Send', 'message', 'Show', 'detailed', 'description', 'of', 'list', 'of', 'sellers', 'Start', 'Start', 'View', 'the', 'website', 'Yes', 'Yes'];True
BPMAI;['Check', 'availability', 'of', 'materials', 'and', 'resources', 'Create', 'production', 'Order', 'End', 'Production', 'process', 'IDES', 'AG', 'IDES', 'AG', 'Inventory', 'Team', 'Is', 'material', 'available', 'Manufacturing', 'Team', 'Move', 'goods', 'from', 'warehouse', 'to', 'production', 'floor', 'Move', 'produced', 'motorcycle', 'to', 'warehouse', 'No', 'Pass', 'information', 'to', 'inventory', 'team', 'to', 'transfer', 'goods', 'to', 'production', 'floor', 'Produce', 'manufacture', 'motorcycle', 'Production', 'Planning', 'Team', 'Purchase', 'required', 'goods', 'Receive', 'information', 'Receive', 'production', 'request', 'Receive', 'required', 'goods', 'Recieve', 'manufactured', 'goods', 'and', 'update', 'warehouse', 'stock', 'Yes'];True
BPMAI;['Acknowledge', 'alternate', 'developer', 'Acknowledge', 'the', 'appropriate', 'developer', 'Assign', 'developer', 'to', 'issue', 'Change', 'the', 'issues', 'olver', 'appropriately', 'Change', 'the', 'state', 'of', 'issue', 'to', 'Confirmed', 'Change', 'the', 'state', 'of', 'issue', 'to', 'Registered', 'Change', 'the', 'state', 'of', 'issue', 'to', 'Solved', 'Client', 'Client', 'Help', 'desk', 'Input', 'Communicate', 'with', 'developer', 'to', 'help', 'solve', 'the', 'problem', 'Create', 'message', 'log', 'Create', 'new', 'issue', 'log', 'with', 'state', 'Unregistered', 'Describe', 'the', 'issue', 'Find', 'an', 'issue', 'Fire', 'a', 'new', 'notification', 'Help', 'desk', 'Operator', 'In', 'form', 'manager', 'Login', 'to', 'Help', 'desk', 'Mark', 'issue', 'as', 'solved', 'No', 'Register', 'new', 'notification', 'Select', 'issue', 'priority', 'Select', 'System', 'Module', 'Submit', 'issue', 'System', 'Yes'];True
BPMAI;['Accounts', 'Payable', 'ACME', 'Company', 'ACME', 'Company', 'Check', 'Inventory', 'Level', 'Create', 'Purchase', 'Order', 'Inventory', 'Above', 'Min', 'Level', 'Issue', 'Payment', 'to', 'Supplier', 'Order', 'Approved', 'Order', 'Rejected', 'Receive', 'In', 'voice', 'Receive', 'Packing', 'Slip', 'Record', 'In', 'voice', 'Record', 'Packing', 'Slip', 'Release', 'Funds', 'for', 'Payment', 'Requester', 'Reserve', 'Funds', 'for', 'Payment', 'Review', 'Purchase', 'Order', 'Rework', 'Purchase', 'Order', 'Send', 'Purchase', 'Order', 'to', 'Supplier', 'Supervisor', 'Supplier', 'Trigger', 'Resupply', 'Cycle', 'Warehouse'];True
BPMAI;['Are', 'others', 'having', 'same', 'problems', 'Assign', 'Ticket', 'Number', 'Back', 'out', 'Change', 'Change', 'System', 'Change', 'System', 'Citi', 'Citi', 'Close', 'Ticket', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Determine', 'if', 'change', 'related', 'Engineer', 'Evaluate', 'Knowledge', 'base', 'for', 'known', 'solution', 'Global', 'Customer', 'Service', 'Center', 'IMplement', 'Solution', 'Incident', 'Management', 'Is', 'there', 'a', 'known', 'solution', 'Is', 'there', 'a', 'solution', 'Move', 'to', 'Problem', 'Team', 'No', 'No', 'No', 'Open', 'Ticket', 'Provide', 'caller', 'with', 'solution', 'Research', 'workaround', 'Send', 'to', 'engineer', 'Service', 'Now', 'Service', 'Now', 'Knowledge', 'Database', 'Service', 'Now', 'Knowledge', 'Database', 'SO', 'EID', 'Captured', 'from', 'G', 'DW', 'SO', 'EID', 'Captured', 'from', 'G', 'DW', 'Solution', 'Implemented', 'Ticket', 'Closed', 'Ticket', 'recieved', 'from', 'GCS', 'C', 'Yes', 'Yes'];True
BPMAI;['application', 'Applications', 'received', 'Army', 'Army', 'Candidate', 'candidate', 'failed', 'candidate', 'failed', 'candidate', 'failed', 'candidate', 'failed', 'some', 'tests', 'candidate', 'passed', 'all', 'tests', 'candidate', 'passed', 'both', 'exams', 'and', 'interview', 'Candidates', 'recruited', 'Check', 'eyes', 'Check', 'fingerprints', 'Check', 'weight', 'failure', 'notification', 'failure', 'notification', 'Hold', 'doctor', 'examination', 'Hold', 'interview', 'Hold', 'mental', 'exam', 'Hold', 'physical', 'exam', 'Notify', 'failure', 'Notify', 'failure', 'Recruit', 'applicant', 'recruitment', 'notification', 'schedule', 'Schedule', 'exams', 'and', 'interview', 'Shortlist', 'application', 'short', 'listing', 'notification', 'Test', 'blood', 'Test', 'color', 'vision', 'Test', 'for', 'drug', 'and', 'alcohol', 'Test', 'hearing', 'Test', 'urine', 's'];True
BPMAI;['Complex', 'gateway', 'Event', 'Based', 'Gateway', 'Exclusive', 'Event', 'Based', 'Gateway', 'Instantiate', 'Exclusive', 'Gateway', 'Inclusive', 'Gateway', 'Parallel', 'Event', 'Based', 'Gateway', 'Instantiate', 'Parallel', 'Gateway'];True
BPMAI;['ask', 'the', 'professor', 'a', 'description', 'of', 'the', 'course', 'and', 'his', 'time', 'scheduling', 'contact', 'the', 'lecturers', 'discuss', 'the', 'manifesto', 'find', 'available', 'rooms', 'for', 'all', 'the', 'courses', 'have', 'a', 'look', 'a', 'this', 'answer', 'he', 'doesnt', 'answer', 'in', 'sometime', 'in', 'form', 'all', 'phd', 'student', 'that', 'the', 'educational', 'offer', 'is', 'on', 'the', 'website', 'its', 'ok', 'make', 'the', 'manifesto', 'post', 'the', 'educational', 'offers', 'on', 'the', 'website', 'Professor', 'professors', 'responsible', 'put', 'both', 'the', 'time', 'cost', 'rain', 'ts', 'and', 'information', 'to', 'g', 'he', 'ter', 'scheduling', 'problems', 'are', 'raised', 'Secretary', 'send', 'the', 'educational', 'offer', 'she', 'succeed', 'the', 'profs', 'answer', 'lacks', 'of', 'something'];True
BPMAI;['1', 'day', '2', 'days', 'Breast', 'clinic', 'Breast', 'clinic', 'Develop', 'treatment', 'plans', 'Diagnosis', 'Diagnosis', 'result', 'Examination', 'Examination', 'results', 'Examination', 'results', 'Find', 'a', 'specialist', 'Followup', 'care', 'History', 'and', 'questions', 'Mammography', 'la', 'border', 'Mammography', 'results', 'Mammography', 'results', 'Mammography', 'test', 'NAB', 'test', 'NAB', 'test', 'results', 'NAB', 'test', 'results', 'no', 'abnormalities', 'Nurse', 'specialist', 'Order', 'lab', 'tests', 'Pathologist', 'Pathologist', 'patient', 'has', 'no', 'abnormalities', 'patient', 'information', 'Primary', 'cancer', 'confirmed', 'Primary', 'care', 'doctor', 'Primary', 'care', 'doctor', 'Radiologist', 'Receive', 'la', 'border', 'Receive', 'mammography', 'results', 'Receive', 'NAB', 'results', 'Refer', 'back', 'to', 'PCP', 'Referral', 'received', 'Regular', 'checkup', 'Schedule', 'needle', 'aspiration', 'biopsy', 'NAB', 'Schedule', 'appointment', 'Send', 'NAB', 'results', 'Send', 'patient', 'referral', 'Send', 'test', 'results', 'Surgical', 'on', 'colo', 'gist', 'Suspect', 'breast', 'cancer', 'Treatment', 'Trigger', 'alert', 'Trigger', 'alert'];True
BPMAI;['14', '18', '14', '18', 'ABC', 'Bank', 'ABC', 'Bank', 'age', 'age', 'ask', 'client', 'which', 'type', 'of', 'account', 'Client', 'enters', 'bank', 'client', 'leave', 'bank', 'Client', 'leave', 'bank', 'client', 'leave', 'bank', 'close', 'inquiry', 'close', 'inquiry', 'cr', 'eat', 'account', 'current', 'account', 'Decline', 'ment', 'the', 'inquiry', 'Decline', 'ment', 'the', 'inquiry', 'offer', 'another', 'account', 'type', 'save', 'client', 'data'];True
BPMAI;['approval', 'building', 'complete', 'final', 'version', 'complete', 'initial', 'draft', 'design', 'and', 'implement', 'a', 'webpage', 'design', 'and', 'implement', 'a', 'webpage', 'design', 'site', 'develope', 'site', 'informational', 'meeting', 'marketing', 'review', 'no', 'no', '20', 'no', '40', 'prepare', 'content', 're', 'jet', 'ed', 'review', 'activity', 'storyboard', 'meeting', 'successful', 'with', 'marketing', 'view', 'yes', 'yes', '60', 'yes', '80'];True
BPMAI;['A', 'MAG', 'A', 'MAG', 'Check', 'Availability', 'delivery', 'arrived', 'Find', 'the', 'nearest', 'warehouse', 'Find', 'the', 'nearest', 'warehouse', 'Import', 'Is', 'it', 'possible', 'to', 'serve', 'the', 'order', 'Is', 'the', 'critical', 'level', 'reached', 'Need', 'Product', 'No', 'No', 'Order', 'Product', 'available', 'in', 'inventory', 'Receive', 'delivery', 'Send', 'order', 'to', 'distributor', 'Volkswagen', 'Porsche', 'Germany', 'Yes', 'Yes'];True
BPMAI;['1', 'Verify', 'customer', 'identity', '2', 'Give', 'the', 'prescription', '3', 'Take', 'payment', 'by', 'hour', 'by', 'hour', 'check', 'is', 'unsuccessful', 'Contact', 'Doctor', 'Count', 'and', 'verify', 'script', 'Customer', 'Customer', 'Customer', 'Customer', 'calls', 'Doctor', 'approved', 'the', 'refill', 'the', 'prescription', 'Doctor', 'authorisation', 'Drop', 'off', 'and', 'data', 'entry', 'technician', 'Dropping', 'off', 'the', 'script', 'and', 'noticing', 'about', 'pickup', 'Drug', 'utilization', 'review', 'DUR', 'incur', 'ance', 'check', 'pharmacist', 'pharmacy', 'employees', 'END', 'Entering', 'data', 'to', 'the', 'Parma', 'cy', 'Information', 'System', 'Get', 'Drug', 'Util', 'iz', 'at', 'in', 'Review', 'results', 'Get', 'Insurance', 'check', 'result', 'Hard', 'stop', 'notice', 'i', 'mediate', 'i', 'mediate', 'information', 'verified', 'No', 'problem', 'No', 'problem', 'not', 'ok', 'Not', 'of', 'y', 'customer', 'about', 'script', 'rejection', 'Number', 'of', 'slots', 'Number', 'of', 'slots', 'Pack', 'the', 'script', 'Pharmacy', 'fulfillment', 'process', 'Pharmacy', 'fulfillment', 'process', 'Pickup', 'Technician', 'Pickup', 'time', 'Pickup', 'time', 'Problem', 'not', 'solved', 'Problem', 'occurred', 'Problem', 'solved', 'Problem', 'solved', 'Problem', 'solved', 'Problem', 'solved', 'problems', 'not', 'solved', 'Problems', 'occured', 'Problems', 'occured', 'Production', 'certified', 'pharmacy', 'technician', 'put', 'the', 'script', 'into', 'slot', 'Quantity', 'Assurance', 'Reso', 'lv', 'insurance', 'problem', 'Script', 'is', 'fulfilled', 'Script', 'Review', 'by', 'pharmacist', 'Send', 'need', 'of', 'script', 'refilling', 'approve', 'ment', 'notification', 'to', 'customer', 'SMS', 'Dr', 'script', 'approve', 'ment', 'request', 'SMS', 'Not', 'it', 'y', 'to', 'customer', 'about', 'problems', 'with', 'the', 'script', 'SMS', 'Not', 'it', 'y', 'to', 'customer', 'about', 'script', 'refilling', 'approve', 'ment', 'SMS', 'to', 'customer', 'about', 'ready', 'prescription', 'start', 'stop', 'Take', 'scripts', 'from', 'slot', 'Verify', 'information'];True
BPMAI;['account', 'ok', 'check', 'account', 'create', 'account', 'nieto', 'k', 'ok'];True
